Time,EntityCount,Frames,Events,SystemCount,SystemRunTime,RemotePeerPing,BytesReceived,BytesSent,PacketsSent,PacketsReceived,PacketLossPercent
65.42579,790,30,36323,8,1.01416,3,250266714,584928684,1105671,493523,0
66.42587,811,31,35957,8,0.9978027,3,250272088,586112731,1107898,493597,0
67.42596,793,31,36129,8,1.004395,3,250277778,587301691,1110140,493674,0
68.4594,813,30,34885,8,1.025146,3,250283388,588462577,1112329,493756,0
69.47615,813,31,36635,8,1.012695,2,250288851,589656026,1114583,493831,0
70.49297,822,28,33914,8,1.018311,2,250294431,590774880,1116696,493907,0
71.50972,832,28,34757,8,1.001953,2,250299802,591915848,1118852,493988,0
72.50983,831,29,35932,8,1.010742,2,250305678,593099471,1121083,494060,0
73.5266,853,29,36106,8,1.00293,2,250311421,594291699,1123334,494138,0
74.52673,837,29,36410,8,1,2,250316698,595491274,1125595,494213,0
75.5435,853,28,33300,8,1.007324,2,250322139,596591309,1127677,494289,0
76.54361,875,28,33833,8,1.000977,3,250327560,597702135,1129777,494365,0
77.57701,870,28,35899,8,1.027344,3,250333058,598884656,1132003,494447,0
78.62716,878,28,36039,8,1.036865,4,250338848,600071497,1134246,494523,0
79.64391,890,27,36379,8,1.025635,3,250344380,601271015,1136498,494600,0
80.67738,898,26,34128,8,1.036865,3,250349966,602392401,1138604,494684,0
81.7108,897,25,36067,8,1.028076,3,250355435,603582695,1140844,494766,0
82.74422,919,24,33931,8,1.025635,2,250360959,604700521,1142946,494848,0
83.76096,920,23,33886,8,1.013428,3,250366549,605816016,1145054,494925,0
84.77779,922,23,36880,8,1.003906,2,250371873,607032682,1147348,495001,0
85.81123,945,25,38071,8,1.029053,4,250377424,608286189,1149705,495083,0
86.82797,948,24,37075,8,1.016602,4,250382948,609512413,1152013,495160,0
87.82807,981,23,34504,8,1.00293,2,250388281,610644263,1154147,495235,0
88.84481,952,21,33807,8,1.016846,3,250393773,611759772,1156252,495313,0
89.86156,986,21,34021,8,1.015625,3,250399113,612882672,1158370,495392,0
