Time,EntityCount,Frames,Events,SystemCount,SystemRunTime,RemotePeerPing,BytesReceived,BytesSent,PacketsSent,PacketsReceived,PacketLossPercent
29.08875,327,60,23799,6,0.1193848,4,169250765,433724259,819514,335544,0
30.07218,332,60,24492,5,0.3647461,3,169313305,434473417,820912,335708,0
31.08892,336,60,24805,6,0.1365967,3,169925834,434682933,821341,336845,0
32.089,354,60,25873,5,0.3913574,3,170005355,435461131,822801,337036,0
33.08909,361,60,25377,6,0.1417236,3,170645394,435661912,823210,338231,0
34.08917,388,60,28034,5,0.4622803,3,170730898,436505327,824804,338437,0
35.08929,390,60,28124,6,0.171875,2,171421431,436745832,825289,339729,0
36.0894,411,60,30163,5,0.5317383,2,171511727,437654447,826998,339942,0
37.08945,416,60,30095,6,0.2099609,2,172249669,437912524,827514,341315,0
38.0896,423,60,31870,5,0.5716553,2,172340954,438875695,829334,341529,0
39.08966,442,60,31099,6,0.2225342,3,173102120,439144746,829876,342949,0
40.08976,447,60,30529,5,0.6228027,3,173198603,440058972,831603,343173,0
41.10652,449,60,36631,6,0.2248535,9,173986500,440483782,832423,344642,0
42.07328,460,60,36335,5,0.6296387,7,174071317,441601018,834516,344843,0
43.10671,466,60,32456,6,0.24646,4,174914254,441832050,834975,346420,0
44.07347,478,60,36572,5,0.6793213,4,175001827,442954451,837090,346625,0
45.10689,495,60,34612,6,0.2712402,3,175883003,443220134,837613,348271,0
46.107,488,60,45169,5,0.7102051,9,175990101,444606980,840196,348517,0
47.10709,503,60,37179,6,0.2956543,7,176872907,444954654,840893,350171,0
48.10718,513,60,37657,5,0.7368164,6,176983615,446089794,843030,350419,0
49.10728,517,60,37761,6,0.3242188,4,177899233,446423373,843692,352137,0
50.12403,533,60,40955,5,0.7854004,4,178050398,447626974,845966,352462,0
51.12412,536,60,38809,6,0.3366699,4,178971676,447975109,846653,354189,0
52.1242,547,59,39666,5,0.8439941,3,179124717,449148599,848865,354517,0
53.141,549,60,40843,6,0.3684082,3,180068137,449543286,849635,356293,0
54.14114,563,58,39477,5,0.887207,3,180245727,450684644,851796,356668,0
55.15781,568,60,41442,6,0.416748,3,181196723,451097028,852619,358454,0
56.14126,581,55,39040,5,0.8828125,4,181379626,452213748,854753,358840,0
57.17467,591,60,42957,6,0.4467773,3,182363526,452636777,855581,360690,0
58.15813,585,55,39902,5,0.8891602,3,182566328,453766856,857727,361106,0
59.19154,613,59,43238,6,0.4736328,3,183583298,454162760,858512,363010,0
60.19163,619,52,42196,5,0.901123,3,183815106,455345072,860750,363483,0
61.2084,626,59,44349,6,0.479248,3,184819486,455789065,861612,365373,0
62.20854,628,50,41937,5,0.8781738,4,185080802,456933750,863779,365900,0
63.22523,651,58,46370,6,0.5241699,3,186100470,457433818,864747,367816,0
64.22535,655,49,40088,5,0.8813477,3,186388761,458486650,866751,368391,0
65.24208,658,57,46818,6,0.5441895,3,187425056,458978070,867709,370339,0
66.2255,679,46,41523,5,0.8798828,3,187725056,460073197,869794,370938,0
67.25896,681,57,46662,6,0.5666504,3,188780455,460545647,870720,372926,0
68.24234,692,46,44604,5,0.8847656,3,189112032,461705740,872914,373579,0
69.25913,694,56,48089,6,0.5935059,3,190158277,462231888,873940,375556,0
70.25925,717,46,44962,5,0.8876953,4,190525540,463371192,876102,376275,0
71.27602,708,55,48436,6,0.6210938,3,191590320,463886425,877098,378281,0
72.29276,735,44,44184,5,0.8894043,3,191988931,464972004,879162,379062,0
73.3095,744,55,49034,6,0.673584,3,193048564,465511519,880206,381060,0
74.30965,728,43,42444,5,0.8703613,3,193473525,466514083,882117,381889,0
75.30978,763,54,52198,6,0.6865234,2,194517053,467176401,883398,383856,0
76.30984,763,44,47293,5,0.8808594,2,194978666,468300423,885523,384759,0
77.34328,771,54,51465,6,0.7485352,2,196039023,468918268,886721,386762,0
78.34332,782,43,46147,5,0.873291,2,196573541,469940141,888668,387792,0
79.3601,788,51,50691,6,0.7495117,2,197611738,470553029,889855,389752,0
80.36021,799,42,46585,5,0.9067383,3,198172108,471554838,891756,390830,0
81.41029,815,51,54928,6,0.7897949,3,199216924,472302045,893191,392810,0
82.42702,817,42,47361,5,0.887207,3,199870846,473217193,894936,394066,0
83.42713,836,48,49917,6,0.8041992,3,200852582,473883953,896220,395923,0
84.42725,833,42,48162,5,0.8867188,3,201554843,474800807,897969,397262,0
85.44402,853,48,50037,6,0.8327637,3,202526848,475461561,899253,399104,0
86.44415,853,42,50704,5,0.8903809,3,203270980,476418123,901093,400519,0
87.47758,851,48,53258,6,0.8579102,3,204231658,477190417,902584,402347,0
88.47769,877,42,50483,5,0.9077148,2,205045292,478075711,904278,403891,0
89.51112,890,46,50463,6,0.8586426,3,205973405,478791403,905665,405655,0
